timestep,demand_el,biomass,brown_lig,coal_derived_gas,fossil_gas,fossil_hardcoal,fossil_oil,fossil_oil_shale,fossil_peat,geothermal,hydro_pumped_storage,run_of_river,hydro_water_reservoir,marine,nuclear,other ,other_renewable,solar,waste,wind_offshore
3774,234926.2648792,4466,13218,501,1306,4874,193,n/e,n/e,13,1619,1566,25,n/e,10375,3738,92,2,262,2789
3775,266892.2244979,4465,13353,505,1312,5184,193,n/e,n/e,13,2360,1568,70,n/e,10397,3809,92,11,271,2790
3776,286659.7966965,4474,13441,472,1319,5757,193,n/e,n/e,13,1969,1568,74,n/e,10408,4055,92,145,275,2796
3777,297487.4232147,4473,13440,465,1321,6214,193,n/e,n/e,13,2157,1575,41,n/e,10363,4124,92,434,277,2791
3778,304858.1476605,4478,13446,483,1319,6548,193,n/e,n/e,13,1702,1581,46,n/e,10397,4550,92,799,274,2789
3779,313442.7108847,4477,13461,504,1345,6623,193,n/e,n/e,13,2162,1581,47,n/e,10409,4529,92,1193,271,2799
3780,309307.351396,4471,13533,517,1379,6797,193,n/e,n/e,13,1722,1580,47,n/e,10406,4876,92,1625,277,2797
3781,305361.2215268,4457,13530,521,1385,7560,193,n/e,n/e,13,1225,1579,37,n/e,10381,4212,92,2053,267,2791
3782,298078.188856,4445,13699,510,1392,8092,193,n/e,n/e,13,692,1577,44,n/e,10414,4546,92,2590,269,2778
3783,291870.5342664,4444,13838,512,1393,8377,193,n/e,n/e,13,774,1576,50,n/e,10428,4498,92,3131,274,2782
3784,284047.5048766,4421,13920,515,1343,8657,193,n/e,n/e,13,744,1573,51,n/e,10432,4587,92,3535,272,2784
3785,277244.4692893,4416,13951,505,1180,9029,193,n/e,n/e,13,1367,1565,76,n/e,10442,4604,92,4107,265,2786
3786,275264.4813198,4416,14020,508,1139,9281,193,n/e,n/e,13,1733,1561,71,n/e,10457,4873,92,4436,253,2790
3787,271009.1225603,4439,14157,514,1127,9563,193,n/e,n/e,13,2210,1571,88,n/e,10470,4805,92,4589,263,2778
3788,259932.2667871,4437,14182,498,1125,9900,193,n/e,n/e,13,2265,1582,90,n/e,10475,4909,92,4775,259,2777
3789,249972.3273044,4427,14174,497,1124,10138,193,n/e,n/e,13,1975,1583,97,n/e,10480,4224,92,4697,260,2759
3790,241738.5311797,4434,14124,517,1129,10310,193,n/e,n/e,13,2104,1584,102,n/e,10492,4460,92,4645,264,2729
3791,220549.4291569,4448,14050,510,1125,10396,193,n/e,n/e,13,2904,1584,116,n/e,10500,4417,92,4434,263,2657
3792,206278.7466358,4447,14082,488,1129,10486,193,n/e,n/e,13,3027,1584,104,n/e,10506,4075,92,4306,256,2605
3793,198954.1757558,4445,14276,490,1110,10844,193,n/e,n/e,13,2550,1587,90,n/e,10499,3812,92,4184,261,2667
3794,195811.1179302,4456,14688,496,1051,11122,193,n/e,n/e,13,1813,1592,146,n/e,10512,4148,92,4049,260,2702
3795,196609.5746172,4457,14776,491,1004,11335,193,n/e,n/e,13,2011,1594,261,n/e,10519,4369,92,3787,268,2738
3796,201668.0054203,4461,14947,484,1001,11330,188,n/e,n/e,13,2208,1598,218,n/e,10522,4463,92,3566,266,2680
3797,212029.4809247,3191,15371,471,1042,11176,188,n/e,n/e,13,1931,1450,107,n/e,10524,3838,92,3445,277,2559
3798,243349.2906234,3191,15620,482,1085,11005,191,n/e,n/e,13,1721,1446,119,n/e,10530,3867,92,3223,272,2338
3799,273552.1840316,4479,15684,488,1097,10959,192,n/e,n/e,13,1473,1594,130,n/e,10537,4059,92,2912,269,2165
3800,287384.4076783,4479,15684,469,1101,10964,192,n/e,n/e,13,1272,1594,134,n/e,10538,4456,92,2626,261,2095
3801,289987.468785,4475,15637,481,1129,10828,192,n/e,n/e,13,1199,1595,79,n/e,10534,4115,92,2309,258,1898
3802,294173.5971959,4485,15643,495,1133,10921,192,n/e,n/e,13,834,1598,118,n/e,10520,4128,92,1935,255,1656
3803,299222.7972859,4468,15633,496,1140,11103,192,n/e,n/e,13,534,1596,106,n/e,10526,4203,92,1620,261,1582
3804,295835.1255619,4483,15651,495,1143,11148,192,n/e,n/e,13,700,1596,127,n/e,10550,4250,92,1379,268,1400
3805,294699.7478452,4482,15555,501,1145,10734,192,n/e,n/e,13,932,1594,208,n/e,10551,4209,92,1221,262,1297
3806,292941.2969912,4482,15404,504,1136,10626,192,n/e,n/e,13,1279,1594,106,n/e,10550,4080,92,1053,265,1114
3807,288289.0175664,4481,15077,502,1141,10707,192,n/e,n/e,13,1204,1595,101,n/e,10561,3784,92,895,273,964
3808,281799.826226,4483,14961,505,1162,10490,192,n/e,n/e,13,1687,1595,136,n/e,10567,3929,92,729,266,869
3809,280696.7560052,4476,14980,503,1173,10166,192,n/e,n/e,13,968,1596,93,n/e,10571,4255,92,566,276,719
3810,278998.3047867,4477,14921,503,1165,9796,192,n/e,n/e,13,2010,1595,101,n/e,10572,4017,92,406,277,589
3811,274055.2578979,4485,14833,499,1170,10239,192,n/e,n/e,13,1393,1595,62,n/e,10563,3806,92,247,277,527
3812,263610.7059751,4485,14829,507,1183,10468,189,n/e,n/e,13,1159,1595,57,n/e,10569,3558,92,138,276,578
3813,256650.7482643,4476,14864,505,1195,10161,185,n/e,n/e,13,1197,1597,72,n/e,10556,4285,92,64,270,459
3814,246773.8851999,4473,14829,502,1205,10416,185,n/e,n/e,13,592,1595,78,n/e,10573,4347,92,22,276,428
3815,225386.3228446,4465,14800,494,1221,10470,184,n/e,n/e,13,2097,1594,83,n/e,10576,4324,92,8,274,449
3816,212209.4798311,4469,14748,504,1225,10503,188,n/e,n/e,13,2909,1597,90,n/e,10584,4129,92,0,266,422
3817,203167.9963062,4474,14389,502,1227,10592,192,n/e,n/e,13,2683,1595,62,n/e,10520,4163,92,0,266,319
3818,198584.9472301,4468,14330,506,1229,10621,193,n/e,n/e,13,2227,1593,66,n/e,10596,4308,92,0,270,282
3819,198340.3333317,4451,14353,511,1230,10690,194,n/e,n/e,13,3088,1589,60,n/e,10601,4112,92,0,266,258
3820,201972.618954,4458,14330,509,1231,10848,194,n/e,n/e,13,2684,1591,62,n/e,10615,4248,92,0,281,264
3821,213492.5489581,4462,14129,513,1201,10925,193,n/e,n/e,13,2712,1588,74,n/e,10617,3881,92,0,268,293
3822,249243.100966,4462,14059,507,1197,10695,194,n/e,n/e,13,1443,1585,63,n/e,10606,4410,92,0,266,288
3823,277987.5416974,4479,14033,507,1208,10109,194,n/e,n/e,13,223,1587,45,n/e,10600,4750,92,0,266,317
3824,290684.3876274,4481,13954,508,1204,9668,193,n/e,n/e,13,136,1589,13,n/e,10494,5042,92,0,274,358
3825,292133.609591,4470,13606,510,1185,9226,193,n/e,n/e,13,499,1589,73,n/e,10597,4778,92,0,273,486
3826,297473.577145,4472,13639,510,1171,8465,194,n/e,n/e,13,0,1591,21,n/e,10572,4558,92,0,266,691
3827,302504.3158087,4475,13589,503,1180,7998,193,n/e,n/e,13,0,1592,37,n/e,10579,4379,92,0,266,912
3828,300367.4057158,4485,13665,507,1181,7591,193,n/e,n/e,13,205,1594,46,n/e,10451,4323,92,0,274,1024
3829,300113.5611043,4476,13511,511,1175,7259,193,n/e,n/e,13,222,1593,96,n/e,10455,3542,92,0,280,998
3830,295747.433787,4470,13369,517,1181,7064,194,n/e,n/e,13,104,1595,63,n/e,10449,3465,92,0,268,1140
3831,290296.6976753,4466,13417,501,1178,6637,194,n/e,n/e,13,391,1594,45,n/e,10337,3295,92,0,276,1202
3832,283687.507064,4467,13360,501,1174,6375,194,n/e,n/e,13,154,1593,40,n/e,10263,3385,92,0,287,1182
3833,280544.4492384,4489,13205,501,1171,6397,194,n/e,n/e,13,1321,1596,50,n/e,10346,2473,92,0,277,1171
3834,279796.7614737,4482,13172,489,1168,6313,193,n/e,n/e,13,695,1598,40,n/e,10330,2650,92,0,273,1192
3835,276482.9354549,4483,13134,500,1172,5975,193,n/e,n/e,13,164,1596,28,n/e,10261,2853,92,0,276,1182
3836,265673.7703629,4483,12941,496,1165,5558,194,n/e,n/e,13,159,1592,16,n/e,10220,3351,92,0,276,1159
3837,256932.2850152,4483,12996,494,1117,5300,192,n/e,n/e,13,0,1601,42,n/e,10299,3031,92,0,275,1171
3838,248536.9514105,4484,12998,496,1116,5076,193,n/e,n/e,13,70,1605,33,n/e,10314,2817,92,0,273,1207
3839,227680.1550609,4483,13000,499,1122,4972,193,n/e,n/e,13,0,1603,29,n/e,10312,2677,92,0,273,1236
3840,213584.8560896,4488,12998,505,1112,4744,194,n/e,n/e,13,68,1600,26,n/e,10170,2731,92,0,276,1335
3841,205669.5195683,4485,13556,492,1041,4355,193,n/e,n/e,5,19,1600,26,n/e,10176,2688,92,0,273,1297
3842,201649.543994,4484,13698,483,998,4312,193,n/e,n/e,5,21,1609,26,n/e,10147,2588,92,0,275,1380
3843,201446.4683048,4464,13673,482,997,4176,194,n/e,n/e,5,0,1612,31,n/e,10137,2448,92,0,272,1580
3844,205443.3670963,4480,13643,483,972,4057,194,n/e,n/e,5,20,1615,22,n/e,10153,2500,92,0,253,1624
3845,216709.4524889,4480,13675,482,972,3920,194,n/e,n/e,5,21,1614,33,n/e,10121,2752,92,0,264,1725
3846,251126.1664475,4483,13698,489,975,3856,193,n/e,n/e,5,20,1615,26,n/e,10185,2822,92,0,273,1468
3847,279732.1464817,4481,13538,483,982,3875,193,n/e,n/e,5,21,1618,51,n/e,10263,2968,92,0,276,1262
3848,293864.3683056,4480,13355,483,981,4012,193,n/e,n/e,5,0,1616,28,n/e,10315,3448,92,0,278,1331
3849,295825.8948488,4481,13189,485,980,3878,193,n/e,n/e,5,0,1616,37,n/e,10340,2869,92,0,274,1723
3850,299822.7936403,4482,13346,487,983,3892,193,n/e,n/e,5,0,1617,30,n/e,10280,2984,92,0,277,1965
3851,304775.0712422,4480,13477,492,988,3912,194,n/e,n/e,5,0,1617,23,n/e,10250,2943,92,0,264,1979
3852,301267.4002473,4474,13553,488,984,3877,194,n/e,n/e,5,0,1617,22,n/e,10369,2667,92,0,266,1825
3853,300242.7910883,4475,13607,481,981,3924,193,n/e,n/e,5,71,1615,15,n/e,10364,3183,92,0,266,2033
3854,297044.3489838,4464,13643,486,984,3923,193,n/e,n/e,5,76,1614,16,n/e,10302,3332,92,0,267,2107
3855,292862.8359294,4461,13842,488,979,3937,193,n/e,n/e,5,0,1615,29,n/e,10293,3364,92,0,266,1984
3856,287282.8698337,4463,13980,482,965,3945,193,n/e,n/e,5,75,1614,21,n/e,10304,3548,92,0,276,1807
3857,284338.2723407,4466,14385,477,960,3994,193,n/e,n/e,5,75,1612,18,n/e,10310,3428,92,0,272,1563
3858,282330.5922318,4472,14741,475,962,4103,193,n/e,n/e,5,0,1613,33,n/e,10373,3394,92,0,275,1459
3859,279436.7636611,4476,14814,478,984,4414,193,n/e,n/e,5,73,1614,28,n/e,10396,3270,92,0,274,1641
3860,268622.9832125,4479,14819,477,1020,4878,193,n/e,n/e,5,74,1617,81,n/e,10373,3395,92,0,276,1616
3861,260527.6477849,4469,14797,476,1021,5591,194,n/e,n/e,5,17,1615,34,n/e,10423,3517,92,0,274,1521
3862,254799.9902789,4476,15017,482,1036,6381,194,n/e,n/e,5,0,1618,39,n/e,10481,3402,92,0,268,1479
3863,234390.8835168,4478,15206,484,1043,7154,193,n/e,n/e,5,0,1619,49,n/e,10537,2983,92,0,278,1660
3864,218070.9826777,4483,15380,481,1038,7669,194,n/e,n/e,5,0,1620,37,n/e,10525,3256,92,0,278,1688
3865,208069.5049858,4486,15764,463,1096,8409,194,n/e,n/e,5,0,1622,25,n/e,10518,4078,92,0,280,1738
3866,205009.5235785,4491,15905,475,1111,9242,193,n/e,n/e,5,78,1624,75,n/e,10540,4133,92,0,275,1764
3867,206347.9769844,4485,15877,484,1293,10099,193,n/e,n/e,5,485,1623,67,n/e,10544,4190,92,0,275,1824
3868,211692.559895,4488,15921,476,1467,10847,194,n/e,n/e,5,1395,1621,56,n/e,10576,4278,92,0,270,1841
3869,219390.9746573,4501,16106,465,1450,11475,195,n/e,n/e,5,480,1623,42,n/e,10540,4814,92,2,273,1663
3870,248061.5696835,4510,16295,470,1510,12066,196,n/e,n/e,5,1997,1620,47,n/e,10560,4645,92,3,270,1634
3871,277161.392871,4512,16408,480,1567,12453,196,n/e,n/e,5,2130,1620,45,n/e,10617,4999,92,16,283,1651
3872,293292.0640907,4519,16537,481,1516,12825,195,n/e,n/e,5,1995,1620,42,n/e,10645,5498,92,109,273,1624
3873,297833.5749577,4510,16704,485,1517,13194,195,n/e,n/e,5,1405,1621,28,n/e,10623,5452,92,338,275,1714
3874,303510.4635414,4510,16757,484,1516,13524,195,n/e,n/e,5,1743,1623,29,n/e,10634,5301,92,628,266,1567
3875,307433.5166277,4504,16658,482,1529,13565,195,n/e,n/e,5,1629,1625,32,n/e,10649,5370,92,924,266,1521
3876,299684.3329431,4493,16702,484,1616,13618,194,n/e,n/e,5,1782,1621,30,n/e,10643,5518,92,1145,266,1625
3877,295336.6670521,4481,16413,487,1647,13801,192,n/e,n/e,5,1783,1621,40,n/e,10652,5260,92,1474,269,1602
3878,288939.7828431,4480,16325,484,1650,13945,189,n/e,n/e,5,1548,1621,36,n/e,10657,5351,92,1870,263,1482
3879,287795.1744132,4481,16325,481,1202,13989,191,n/e,n/e,5,1996,1624,25,n/e,10659,5637,92,2430,254,1462
3880,284282.8880618,4486,16349,485,1317,14000,192,n/e,n/e,5,1224,1622,20,n/e,10645,5564,92,3009,250,1409
3881,284324.426271,4486,16504,502,1418,14090,192,n/e,n/e,5,1260,1614,23,n/e,10662,5865,92,3530,256,1342
3882,280392.1424715,4481,16383,510,1526,14087,195,n/e,n/e,5,742,1628,23,n/e,10661,5983,92,3985,255,1342
3883,272993.7258863,4471,16343,504,1601,14085,194,n/e,n/e,5,377,1627,19,n/e,10656,5873,92,4471,259,1429
3884,260255.3417472,4470,16401,506,1607,14033,193,n/e,n/e,5,265,1628,16,n/e,10624,5737,92,4872,257,1474
3885,253239.9997575,4465,16328,499,1616,14103,190,n/e,n/e,5,685,1628,20,n/e,10656,5879,92,5110,256,1334
3886,250249.2486987,4470,16223,495,1620,13884,188,n/e,n/e,5,1033,1631,19,n/e,10663,5837,92,5407,259,1355
3887,230887.8278786,4462,16151,505,1592,13754,192,n/e,n/e,5,1627,1633,19,n/e,10667,5947,92,5655,258,1195
3888,214443.312412,4463,16155,501,1580,13678,196,n/e,n/e,5,1594,1635,19,n/e,10670,6057,92,5581,249,1169
3889,202120.3103643,4483,16172,485,2219,13561,195,n/e,n/e,5,1376,1637,19,n/e,10673,5928,92,5464,256,1236
3890,195538.8118924,4484,16189,487,2202,13286,194,n/e,n/e,5,1536,1633,28,n/e,10664,6012,92,5432,246,1115
3891,192266.5240828,4487,16179,485,2191,13349,194,n/e,n/e,5,1929,1631,154,n/e,10666,5929,92,4295,247,924
3892,191564.9898838,4483,16256,492,2189,13165,193,n/e,n/e,5,2167,1631,97,n/e,10665,5771,92,5202,262,973
3893,190004.9993624,4476,16450,490,2195,12915,193,n/e,n/e,5,2154,1633,109,n/e,10669,5766,92,4949,255,931
3894,199641.8638851,4483,16442,487,2212,12865,194,n/e,n/e,5,1952,1633,140,n/e,10674,5858,92,4660,266,893
3895,213778.7010656,4474,16436,488,2232,12686,194,n/e,n/e,5,1579,1633,181,n/e,10667,5957,92,4441,267,934
3896,231713.976705,4487,16554,492,2414,12829,194,n/e,n/e,5,1077,1634,74,n/e,10660,6016,92,4068,268,1057
3897,247798.4943589,4485,16771,493,2451,12976,194,n/e,n/e,5,398,1630,76,n/e,10642,5752,92,3815,266,1103
3898,257158.4374873,4491,16810,499,2525,13079,193,n/e,n/e,5,496,1630,108,n/e,10660,5761,92,N/A,252,1012
3899,258146.1237937,4490,16803,504,2516,13193,191,n/e,n/e,5,750,1631,134,n/e,10663,5758,92,3189,251,1041
3900,252852.3098054,4491,16792,511,2513,13401,194,n/e,n/e,5,846,1636,111,n/e,10651,5778,92,2813,242,1108
3901,244433.8994178,4484,17019,516,2531,13472,193,n/e,n/e,5,1225,1637,115,n/e,10664,5757,92,2513,245,1185
3902,235073.9562895,4479,17041,512,2544,13693,193,n/e,n/e,5,1396,1642,70,n/e,10658,5855,92,2189,239,1187
3903,229069.3773891,4491,17144,505,2555,13836,193,n/e,n/e,5,828,1646,74,n/e,10663,5935,92,1846,239,1211
3904,226590.9309099,4499,17422,503,2543,13954,193,n/e,n/e,5,1345,1655,48,n/e,10655,5896,92,1504,243,1230
3905,229673.9891001,4500,17719,507,2557,14047,192,n/e,n/e,5,535,1663,45,n/e,10650,5938,92,1170,245,1217
3906,232212.4352148,4503,17780,501,2567,14159,192,n/e,n/e,5,718,1663,49,n/e,10666,5888,92,840,248,1204
3907,228404.7660427,4498,17698,494,2689,14383,192,n/e,n/e,5,1693,1661,49,n/e,10666,5904,92,561,265,1153
3908,217784.8305702,4501,17665,488,2720,14380,192,n/e,n/e,5,1668,1666,52,n/e,10665,5785,92,325,266,1128
3909,212103.3266299,4503,17728,476,2744,14386,192,n/e,n/e,5,1103,1666,47,n/e,10629,5827,92,147,269,1106
3910,211729.4827476,4506,17783,490,2735,14475,261,n/e,n/e,5,2822,1664,63,n/e,10653,6055,92,55,284,1106
3911,198031.1044414,4502,17839,506,2778,14253,439,n/e,n/e,5,2114,1668,100,n/e,10655,6199,92,18,283,1080
3912,182532.7370721,4510,17881,504,2788,13472,438,n/e,n/e,5,5220,1672,138,n/e,10659,6209,92,2,268,1034
3913,176477.3892494,4515,17920,499,2829,13635,438,n/e,n/e,5,5042,1676,175,n/e,10590,6191,92,0,259,1030
3914,174095.8652582,4523,18031,507,3024,13744,438,n/e,n/e,5,4509,1683,133,n/e,10643,5959,92,0,265,1144
3915,173417.4078421,4522,18084,497,2905,13781,436,n/e,n/e,5,3019,1684,177,n/e,10656,6086,92,0,268,1088
3916,173080.4868123,4517,18089,494,2867,13756,312,n/e,n/e,5,4193,1686,198,n/e,10659,6172,92,0,266,1059
3917,169157.433726,4518,18083,501,2566,13811,192,n/e,n/e,5,2662,1686,201,n/e,10663,6046,92,0,270,1161
3918,170495.8871319,4518,18125,500,2446,13657,193,n/e,n/e,5,3323,1686,107,n/e,10662,6201,92,0,274,1217
3919,180045.0598797,4520,18178,495,2409,13554,193,n/e,n/e,5,1353,1689,83,n/e,10656,6369,92,0,276,1232
3920,192543.4454771,4520,18185,513,2236,13317,193,n/e,n/e,5,2084,1695,49,n/e,10650,6318,92,0,275,1300
3921,205217.2146242,4519,18215,511,2131,12690,193,n/e,n/e,5,1784,1697,52,n/e,10661,5775,92,0,270,1385
3922,214263.3135057,4522,18228,501,2042,12162,192,n/e,n/e,5,1168,1698,94,n/e,10647,5778,92,0,275,1354
3923,222395.5717858,4521,18196,515,1579,11658,193,n/e,n/e,5,1329,1698,64,n/e,10645,5302,92,0,272,1368
3924,219003.2847053,4524,18244,515,1273,11232,193,n/e,n/e,5,391,1699,67,n/e,10638,5311,92,0,266,1375
3925,211143.3324629,4521,18313,505,1253,11196,192,n/e,n/e,5,1389,1696,130,n/e,10663,5207,92,0,272,1379
3926,204972.6007259,4522,18281,509,1227,10810,192,n/e,n/e,5,1214,1697,88,n/e,10653,5176,92,0,269,1405
3927,200131.0916817,4520,18249,509,1219,10502,193,n/e,n/e,5,572,1694,51,n/e,10628,5399,92,0,272,1531
3928,199517.2492576,4521,18155,501,1212,10254,193,n/e,n/e,5,355,1694,28,n/e,10575,5214,92,0,278,1557
3929,205231.060694,4516,18061,506,1208,9695,193,n/e,n/e,5,1256,1693,47,n/e,10624,4190,92,0,264,1488
3930,212274.0948231,4517,17927,514,1209,9228,193,n/e,n/e,5,498,1693,60,n/e,10641,4545,92,0,273,1462
3931,212297.1716059,4517,17828,507,1218,9088,193,n/e,n/e,5,0,1693,33,n/e,10648,4525,92,0,273,1487
3932,206546.437317,4517,17725,514,1218,8737,193,n/e,n/e,5,68,1692,20,n/e,10622,3885,92,0,279,1537
3933,204284.9125967,4520,17331,513,1229,8204,192,n/e,n/e,5,126,1692,25,n/e,10639,3449,92,0,276,1689
3934,210164.8768696,4522,17118,507,1228,7846,193,n/e,n/e,5,132,1693,23,n/e,10626,3857,92,0,273,1725
3935,197241.8784676,4518,17221,503,1227,7080,193,n/e,n/e,5,117,1694,30,n/e,10602,3334,92,0,282,1544
3936,186303.4833916,4519,17064,505,1227,6518,192,n/e,n/e,5,114,1696,26,n/e,10579,3075,92,0,274,1530
3937,182154.2778332,4464,16828,351,1222,6415,192,n/e,n/e,5,68,1681,40,n/e,10612,3116,92,0,276,1603
3938,182168.1239029,4467,16704,351,1222,6102,193,n/e,n/e,5,0,1673,32,n/e,10636,3047,92,0,271,1646
3939,183446.5776734,4470,16705,349,1215,5937,192,n/e,n/e,5,0,1667,34,n/e,10656,3366,92,0,263,1703
3940,188731.1609485,4473,16704,347,1189,5799,192,n/e,n/e,5,0,1662,32,n/e,10632,3359,92,0,255,1729
3941,198183.4112083,4465,17105,347,1189,5571,193,n/e,n/e,5,0,1653,105,n/e,10659,3309,92,0,254,1735
3942,234898.5727398,4468,17172,347,1180,5431,193,n/e,n/e,5,0,1650,44,n/e,10644,3236,92,0,249,1810
3943,265456.848604,4469,17147,347,1184,5318,193,n/e,n/e,5,22,1648,44,n/e,10653,3289,92,0,257,1813
3944,280281.3739138,4469,17102,347,1170,5199,193,n/e,n/e,5,0,1647,27,n/e,10642,3255,92,0,266,1830
3945,285538.2650494,4465,17129,347,1176,5124,193,n/e,n/e,5,49,1640,18,n/e,10568,3008,92,0,274,1822
3946,290619.7726354,4465,17152,347,1183,5089,193,n/e,n/e,5,23,1637,17,n/e,10553,3207,92,0,266,1790
3947,292830.5284334,4465,17189,347,1187,5111,193,n/e,n/e,5,22,1637,18,n/e,10616,3249,92,0,264,1754
3948,288741.3225105,4466,17171,347,1186,5084,193,n/e,n/e,5,0,1639,19,n/e,10598,3229,92,0,266,1729
3949,285607.495398,4460,17070,347,1181,5080,194,n/e,n/e,5,16,1638,28,n/e,10618,2673,92,0,265,1681
3950,281389.0594911,4461,17001,347,1180,5108,194,n/e,n/e,5,22,1635,15,n/e,10618,2639,92,0,268,1684
3951,274466.0246328,4460,16854,347,1180,5076,194,n/e,n/e,5,21,1631,16,n/e,10569,2649,92,0,266,1733
3952,264529.161933,4459,16819,340,1132,4937,194,n/e,n/e,5,0,1629,16,n/e,10537,2689,92,0,266,1757
3953,264759.9297616,4458,16795,326,1043,4839,194,n/e,n/e,5,0,1625,29,n/e,10558,2922,92,0,286,1803
3954,269795.2837818,4458,16709,313,970,5196,194,n/e,n/e,5,0,1621,23,n/e,10602,2888,92,0,276,1733
3955,268073.7557804,4454,16761,311,970,5605,195,n/e,n/e,5,0,1618,36,n/e,10650,2720,92,0,276,1727
3956,258192.2773594,4456,16827,311,959,5972,195,n/e,n/e,5,98,1619,55,n/e,10657,2765,92,0,276,1790
3957,249178.485974,4460,16495,313,972,6041,194,n/e,n/e,5,51,1616,37,n/e,10590,3424,92,0,278,1872
3958,241290.8415922,4472,16468,315,995,6512,194,n/e,n/e,5,0,1613,35,n/e,10571,4164,92,0,270,1664
3959,219349.4364482,4476,16511,315,1001,7171,194,n/e,n/e,5,0,1612,32,n/e,10658,3893,92,0,272,1690
3960,207649.5075378,4469,16590,315,1004,7788,194,n/e,n/e,5,110,1608,68,n/e,10662,3409,92,0,284,1727
3961,202166.4639301,4458,16460,314,997,8340,194,n/e,n/e,5,0,1603,101,n/e,10566,3967,92,0,277,1714
3962,197468.0309396,4455,16471,315,988,9056,194,n/e,n/e,5,0,1601,86,n/e,10550,4452,92,0,277,1803
3963,198206.4879911,4460,16513,314,984,10054,196,n/e,n/e,5,338,1601,127,n/e,10629,4935,92,0,270,1877
3964,201806.4661174,4461,16496,314,983,11074,195,n/e,n/e,5,572,1602,126,n/e,10667,5238,92,0,273,1779
3965,208674.1166968,4457,16591,314,1027,11817,196,n/e,n/e,5,762,1604,132,n/e,10639,6075,92,2,272,1704
3966,240164.6945886,4463,16745,314,1046,12168,197,n/e,n/e,5,1342,1602,114,n/e,10674,5903,92,3,275,1694
3967,269804.514495,4466,16868,314,1057,12570,197,n/e,n/e,5,2262,1601,95,n/e,10666,6212,92,19,268,1658
3968,284887.4997728,4458,16928,314,1058,12863,196,n/e,n/e,5,2416,1599,81,n/e,10656,6361,92,102,266,1553
3969,289350.549578,4459,16756,314,1128,12867,196,n/e,n/e,5,2989,1594,74,n/e,10647,5619,92,280,266,1482
3970,293121.2958975,4463,16752,315,1226,12876,196,n/e,n/e,5,2886,1587,86,n/e,10656,5461,92,633,267,1444
3971,294390.5189548,4464,16723,315,1626,12862,193,n/e,n/e,5,2881,1581,103,n/e,10662,5712,92,1112,274,1393
3972,287444.4073137,4466,16698,314,1851,12940,192,n/e,n/e,5,1676,1581,140,n/e,10662,6252,92,1572,278,1437
3973,284592.1169521,4472,16513,314,1649,12967,192,n/e,n/e,5,1518,1586,87,n/e,10656,6097,92,2137,284,1461
3974,279265.9954679,4478,16423,314,1843,13052,192,n/e,n/e,5,752,1594,66,n/e,10656,6068,92,2691,276,1537
3975,273907.5664876,4467,16446,315,1908,13024,193,n/e,n/e,5,628,1596,58,n/e,10650,6081,92,3441,271,1514
3976,268539.9067942,4468,16483,315,1914,13155,193,n/e,n/e,5,461,1595,70,n/e,10632,5929,92,4018,271,1378
3977,268166.0629119,4466,16197,315,1907,13288,193,n/e,n/e,5,514,1593,79,n/e,10609,5682,92,4640,274,1333
3978,267635.2969061,4466,15964,315,1914,13213,193,n/e,n/e,5,478,1594,100,n/e,10605,5699,92,5240,261,1329
3979,265922.9996178,4474,15920,314,1899,13323,193,n/e,n/e,5,46,1593,35,n/e,10586,5619,92,5761,267,1320
3980,256983.0539375,4459,15846,315,1787,13413,194,n/e,n/e,5,236,1588,57,n/e,10603,5552,92,6279,270,1323
3981,247761.5715064,4466,15661,317,1890,13626,195,n/e,n/e,5,881,1597,95,n/e,10659,5695,92,6679,270,1105
3982,239541.6214514,4477,15651,318,1892,13957,195,n/e,n/e,5,857,1605,100,n/e,10651,5798,92,7070,272,1035
3983,221370.9626268,4484,15657,318,1926,13813,195,n/e,n/e,5,595,1606,116,n/e,10652,5745,92,7258,268,1073
3984,207257.2022291,4488,15641,318,1886,13749,195,n/e,n/e,5,641,1602,109,n/e,10640,5661,92,7463,275,975
3985,200915.702299,4482,15478,318,1894,13783,194,n/e,n/e,5,269,1602,104,n/e,10637,5446,92,7572,271,967
3986,197892.6437442,4488,15416,318,1850,13509,192,n/e,n/e,5,178,1603,34,n/e,10599,5438,92,7719,277,1060
3987,198557.2550906,4488,15497,318,1856,13365,193,n/e,n/e,5,24,1606,56,n/e,10636,5466,92,7721,275,1078
3988,201395.6993825,4471,15539,318,1899,13210,193,n/e,n/e,5,257,1605,48,n/e,10635,5477,92,7690,275,1131
3989,210192.569009,4475,15650,318,2002,12908,192,n/e,n/e,5,273,1603,117,n/e,10660,5669,92,7664,267,1150
3990,241429.3022894,4474,15624,318,2083,13013,193,n/e,n/e,5,235,1602,52,n/e,10641,5499,92,7610,270,1216
