timestep,biomass,brown coal/ lignite
1,4507,14704
2,4515,14749
3,4517,14738
4,4506,14760
5,4501,14793
6,4506,14788
7,4510,14787
8,4510,14870
9,4491,14879
10,4493,14853
11,4499,14848
12,4500,14907
13,4498,14976
14,4500,14993
15,4504,14979
16,4506,14934
17,4491,14957
18,4492,14965
19,4496,14948
20,4495,14914
21,4487,14980
22,4487,14975
23,4489,14989
24,4488,14984
25,4488,14784
26,4494,14743
27,4501,14751
28,4501,14804
29,4505,14932
30,4508,14944
31,4510,14967
32,4514,14975
33,4536,15033
34,4543,15037
35,4541,14904
36,4542,14874
37,4537,14835
38,4536,14715
39,4536,14729
40,4537,14762
41,4534,14627
42,4533,14641
43,4533,14613
44,4533,14772
45,4537,14944
46,4540,14964
47,4539,14988
48,4536,14977
49,4539,14999
50,4549,15046
51,4552,15184
52,4550,15168
53,4548,15168
54,4547,15157
55,4543,15176
56,4540,15218
57,4522,15253
58,4520,15379
59,4529,15443
60,4521,15437
61,4526,15422
62,4527,15421
63,4526,15422
64,4530,15435
65,4518,15436
66,4509,15446
67,4509,15470
68,4512,15468
69,4527,15411
70,4535,15476
71,4534,15468
72,4532,15464
73,4529,15430
74,4510,15459
75,4497,15447
76,4518,15415
77,4522,15453
78,4536,15454
79,4539,15457
80,4537,15500
81,4540,15486
82,4543,15490
83,4541,15487
84,4541,15462
85,4540,15466
86,4541,15383
87,4548,15330
88,4547,15363
89,4539,15387
90,4536,15306
91,4531,15255
92,4514,15071
93,4516,14925
94,4515,14885
95,4520,14858
96,4536,14847
97,4516,14700
98,4496,14454
99,4507,14136
100,4510,13673
101,4519,13466
102,4520,13394
103,4541,13289
104,4537,12926
105,4529,12213
106,4527,11982
107,4529,11765
108,4527,11509
109,4495,10721
110,4495,10284
111,4507,10159
112,4508,10104
113,4504,9911
114,4506,9818
115,4497,9782
116,4507,9797
117,4511,9969
118,4518,9972
119,4517,10028
120,4515,10117
121,4506,9917
122,4506,9797
123,4509,9788
124,4507,9886
125,4497,10362
126,4500,10474
127,4500,10450
128,4500,10432
129,4522,10498
130,4529,10733
131,4527,11261
132,4525,12070
133,4525,12966
134,4518,13603
135,4485,14012
136,4490,14191
137,4493,14112
138,4502,14009
139,4517,13991
140,4526,13977
141,4526,13952
142,4526,13884
143,4526,13889
144,4525,13879
145,4523,13692
146,4529,13637
147,4526,13649
148,4525,13580
149,4512,13447
150,4510,13425
151,4517,13398
152,4516,13397
153,4512,13299
154,4511,13304
155,4513,13280
156,4508,13256
157,4494,13274
158,4497,13210
159,4503,13201
160,4506,13204
161,4524,13227
162,4527,13256
163,4523,13278
164,4525,13259
165,4521,13115
166,4526,13101
167,4529,13121
168,4521,13152
169,4514,13364
170,4519,13400
171,4526,13410
172,4536,13407
173,4540,13414
174,4545,13465
175,4539,13463
176,4520,13438
177,4511,13397
178,4512,13287
179,4522,13283
180,4518,13266
181,4508,13326
182,4506,13341
183,4501,13364
184,4502,13466
185,4498,13909
186,4500,13985
187,4510,13975
188,4510,13988
189,4508,14052
190,4510,13999
191,4508,13972
192,4509,13505
193,4517,12495
194,4525,11637
195,4526,11069
196,4523,10691
197,4517,10517
198,4513,10546
199,4510,10538
200,4504,10499
201,4458,10535
202,4455,10531
203,4453,10504
204,4458,10427
205,4434,10420
206,4436,10404
207,4437,10347
208,4435,10348
209,4438,10355
210,4438,10269
211,4431,10223
212,4438,10210
213,4434,10220
214,4434,10161
215,4437,10155
216,4434,10105
217,4430,10079
218,4432,10130
219,4431,10066
220,4428,10044
221,4467,9943
222,4494,10035
223,4503,10046
224,4468,10239
225,4468,10914
226,4475,11431
227,4446,11703
228,4433,11994
229,4438,12293
230,4442,12539
231,4444,12666
232,4452,12778
233,4441,12854
234,4443,13028
235,4460,13220
236,4468,13437
237,4463,13649
238,4462,13820
239,4462,13856
240,4467,13874
241,4464,13952
242,4467,13961
243,4472,13984
244,4464,14076
245,4460,14280
246,4463,14369
247,4466,14423
248,4472,14443
249,4476,14506
250,4480,14545
251,4478,14546
252,4479,14466
253,4475,14749
254,4477,14965
255,4474,15067
256,4485,15012
257,4494,14945
258,4491,14914
259,4495,14773
260,4493,14783
261,4487,14429
262,4496,14306
263,4500,14335
264,4494,14404
265,4484,14538
266,4462,14552
267,4484,14600
268,4492,14584
269,4493,14568
270,4490,14601
271,4492,14654
272,4492,14613
273,4491,14754
274,4494,14706
275,4495,14685
276,4500,14707
277,4496,14784
278,4496,14779
279,4500,14806
280,4501,14795
281,4499,15215
282,4499,15344
283,4472,15374
284,4473,15335
285,4474,15443
286,4474,15420
287,4476,15367
288,4477,15208
289,4461,14761
290,4463,14371
291,4465,14048
292,4466,13814
293,4432,13400
294,4421,13108
295,4422,13070
296,4426,13050
297,4423,12795
298,4422,12472
299,4424,12429
300,4427,12439
301,4424,12399
302,4425,12341
303,4424,12215
304,4427,11819
305,4424,11694
306,4424,11730
307,4414,11867
308,4422,12145
309,4427,12882
310,4444,13741
311,4450,14388
312,4442,14566
313,4427,14818
314,4424,15166
315,4425,15626
316,4422,15802
317,4427,16185
318,4426,16373
319,4426,16486
320,4447,16691
321,4454,16858
322,4456,16918
323,4449,16960
324,4451,17039
325,4451,17170
326,4457,17165
327,4483,17170
328,4486,17276
329,4482,17299
330,4486,17204
331,4484,17278
332,4481,17151
333,4479,17096
334,4487,17090
335,4487,17144
336,4495,17157
337,4498,16679
338,4485,16613
339,4481,16622
340,4478,16710
341,4464,16688
342,4466,16676
343,4469,16668
344,4471,16618
345,4468,16650
346,4468,16657
347,4471,16641
348,4474,16622
349,4487,16806
350,4481,16903
351,4471,16959
352,4465,16918
353,4467,16808
354,4469,16820
355,4475,16823
356,4485,16842
357,4485,16775
358,4481,16779
359,4493,16779
360,4498,16838
361,4497,16945
362,4493,17021
363,4492,17209
364,4492,17308
365,4489,17351
366,4487,17321
367,4495,17053
368,4503,16976
369,4506,17233
370,4505,17307
371,4508,17391
372,4509,17355
373,4495,17458
374,4495,17440
375,4502,17381
376,4497,17342
377,4497,17392
378,4483,17322
379,4471,17184
380,4468,17042
381,4471,17016
382,4470,16967
383,4464,16947
384,4474,16941
385,4436,16966
386,4431,16953
387,4444,16873
388,4459,16784
389,4419,16610
390,4371,16489
391,4428,16541
392,4435,16601
393,4442,16588
394,4444,16521
395,4441,16542
396,4436,16520
397,4441,16337
398,4438,16160
399,4439,16152
400,4436,16188
401,4431,16628
402,4438,16853
403,4446,16927
404,4454,17024
405,4446,17225
406,4443,17313
407,4446,17358
408,4441,17338
409,4436,17173
410,4430,17202
411,4430,17297
412,4429,17320
413,4427,17212
414,4429,17238
415,4428,17269
416,4433,17307
417,4442,17329
418,4423,17390
419,4427,17359
420,4433,17330
421,4413,17305
422,4412,17270
423,4407,17226
424,4407,17175
425,4402,17000
426,4419,16972
427,4428,17034
428,4430,17035
429,4430,16896
430,4421,16616
431,4424,16371
432,4432,16403
433,4442,16646
434,4438,16638
435,4443,16634
436,4453,16573
437,4447,16605
438,4432,16625
439,4425,16596
440,4424,16632
441,4418,16626
442,4457,16635
443,4423,16577
444,4447,16552
445,4461,16414
446,4438,16225
447,4439,16042
448,4456,15995
449,4454,15933
450,4460,15604
451,4461,15584
452,4463,15585
453,4459,15555
454,4456,15586
455,4456,15627
456,4458,15609
457,4457,15617
458,4461,15643
459,4468,15636
460,4462,15618
461,4454,15535
462,4448,15539
463,4449,15561
464,4423,15513
465,4420,15295
466,4424,15180
467,4410,15169
468,4411,15150
469,4400,15132
470,4402,15134
471,4412,15159
472,4404,15093
473,4395,15062
474,4394,15021
475,4386,14982
476,4343,14972
477,4350,15106
478,4352,15166
479,4351,15157
480,4359,15158
481,4336,15270
482,4338,15265
483,4327,15278
484,4333,15298
485,4334,15299
486,4362,15282
487,4313,15248
488,4227,15212
489,4370,15232
490,4375,15197
491,4378,15211
492,4380,15140
493,4357,15104
494,4349,15083
495,4350,15146
496,4357,15196
497,4358,15245
498,4364,15279
499,4363,15321
500,4377,15352
501,4391,15464
502,4392,15500
503,4393,15537
504,4394,15590
505,4387,15666
506,4387,15743
507,4381,15729
508,4386,15721
509,4390,15746
510,4394,15798
511,4393,15785
512,4391,15776
513,4384,15755
514,4383,15815
515,4383,15821
516,4389,15825
517,4388,15750
518,4380,15733
519,4382,15774
520,4383,15757
521,4385,15866
522,4387,15881
523,4386,15914
524,4389,15937
525,4387,15871
526,4386,15917
527,4385,15923
528,4382,15877
529,4378,15916
530,4389,15932
531,4408,15929
532,4408,15912
533,4397,15918
534,4399,15804
535,4406,15832
536,4421,15892
537,4422,15902
538,4412,15932
539,4421,15931
540,4419,15966
541,4405,15962
542,4426,15963
543,4430,15967
544,4427,15918
545,4423,15854
546,4424,15837
547,3186,15813
548,3186,15861
549,3186,15908
550,3186,15959
551,4464,15950
552,4469,15930
553,4467,15920
554,4467,15906
555,4468,15899
556,4467,15932
557,4466,15945
558,4468,15944
559,4470,15950
560,4473,15912
561,4471,15634
562,4468,15523
563,4457,15502
564,4450,15495
565,4452,15575
566,4454,15594
567,4458,15602
568,4459,15598
569,4456,15468
570,4451,15434
571,4437,15477
572,4442,15455
573,4445,15562
574,4438,15381
575,4419,15207
576,4422,15361
577,4420,15643
578,4420,15715
579,4420,15682
580,4421,15654
581,4418,15701
582,4419,15677
583,4426,15692
584,4460,15581
585,4440,15533
586,4436,15474
587,4435,15457
588,4428,15454
589,4398,15370
590,4395,15300
591,4395,15265
592,4396,15231
593,4390,15347
594,4385,15525
595,4379,15656
596,4390,15750
597,4416,15899
598,4422,16012
599,4412,16107
600,4416,16121
601,4409,16162
602,4406,16276
603,4405,16277
604,4408,16293
605,4406,16328
606,4406,16345
607,4422,16341
608,4423,16343
609,4414,16315
610,4391,16335
611,4387,16322
612,4405,16289
613,4402,16219
614,4385,16335
615,4319,16279
616,4327,16273
617,4334,16315
618,4343,16324
619,4380,16356
620,4389,16336
621,4389,16334
622,4390,16337
623,4396,16337
624,4406,16317
625,4414,16304
626,4416,16280
627,4420,16295
628,4423,16325
629,4406,16256
630,4414,16256
631,4419,16252
632,4421,16237
633,4428,16055
634,4433,16026
635,4445,16038
636,4449,16003
637,4449,16023
638,4454,16024
639,4453,16017
640,4449,16014
641,4450,16078
642,4443,16078
643,4438,16062
644,4438,16006
645,4437,15704
646,4442,15732
647,4449,15707
648,4454,15749
649,4450,15890
650,4453,15940
651,4450,15954
652,4453,15971
653,4451,15816
654,4459,15804
655,4459,15806
656,4464,15813
657,4462,15969
658,4457,15946
659,4456,15957
660,4460,15903
661,4438,15722
662,4443,15674
663,4433,15691
664,4431,15606
665,4416,15511
666,4417,15436
667,4405,15377
668,4405,15145
669,4403,14721
670,4405,14571
671,4406,14565
672,4409,14530
673,4401,14158
674,4404,13817
675,4415,13698
676,4423,13716
677,4419,13967
678,4415,14183
679,4415,14230
680,4417,14229
681,4410,13749
682,4420,13450
683,4424,13296
684,4428,12947
685,4414,12460
686,4410,12168
687,4411,12033
688,4412,11881
689,4412,11901
690,4417,11919
691,4406,11930
692,4409,11895
693,4416,12150
694,4424,12765
695,4421,13164
696,4423,13510
697,4424,13930
698,4424,14227
699,4425,14255
700,4425,14347
701,4413,14485
702,4420,14584
703,4429,14752
704,4430,14841
705,4428,14947
706,4426,15056
707,4426,15129
708,4429,15131
709,4429,15074
710,4427,15040
711,4431,14916
712,4435,14933
713,4436,14958
714,4414,14967
715,4409,14919
716,4405,14922
717,4413,14817
718,4424,14855
719,4438,14946
720,4439,14911
721,4435,14507
722,4438,14244
723,4432,14160
724,4425,14207
725,4439,14414
726,4442,14389
727,4434,14373
728,4444,14291
729,4444,14417
730,4393,14476
731,4404,14554
732,4440,14512
733,4438,14370
734,4438,14352
735,4428,14382
736,4420,14339
737,4427,14030
738,4428,14082
739,4413,14100
740,4433,14162
741,4429,14685
742,4434,14910
743,4420,15129
744,4417,15239
745,4431,15483
746,4442,15553
747,4449,15592
748,4454,15574
749,4452,15545
750,4451,15581
751,4447,15571
752,4454,15568
753,4442,15558
754,4437,15475
755,4429,15405
756,4413,15311
757,4402,15188
758,4403,15162
759,4420,15078
760,4419,14822
761,4407,14649
762,4411,14609
763,4414,14653
764,4418,14614
765,4433,14626
766,4435,14650
767,4437,14666
768,4441,14627
769,4470,14665
770,4469,14606
771,4470,14532
772,4475,14557
773,4460,14616
774,4458,14599
775,4468,14635
776,4464,14668
777,4458,14740
778,4461,14751
779,4461,14767
780,4462,14703
781,4440,14714
782,4439,14801
783,4442,14867
784,4440,14878
785,4437,15039
786,4440,15060
787,4439,15090
788,4438,15146
789,4443,15313
790,4462,15281
791,4465,15274
792,4472,15305
793,4467,15308
794,4468,15388
795,4465,15452
796,4463,15461
797,4467,15386
798,4473,15519
799,4473,15520
800,4476,15391
801,4474,15506
802,4472,15561
803,4472,15573
804,4475,15542
805,4475,15506
806,4474,15485
807,4480,15491
808,4482,15492
809,4473,15464
810,4480,15473
811,4487,15492
812,4490,15508
813,4488,15396
814,4488,15359
815,4482,15359
816,4493,15335
817,4496,15402
818,4497,15418
819,4499,15438
820,4500,15423
821,4498,15378
822,4498,15380
823,4498,15314
824,4501,15152
825,4499,15205
826,4496,15296
827,4493,15312
828,4494,15296
829,4496,15376
830,4492,15376
831,4489,15412
832,4491,15384
833,4470,15193
834,4473,15242
835,4466,15223
836,4469,15273
837,4451,15448
838,4453,15680
839,4456,15732
840,4461,15853
841,4459,16014
842,4462,16142
843,4460,16141
844,4461,16148
845,4470,16003
846,4476,15956
847,4475,15949
848,4479,15938
849,4490,16002
850,4499,15961
851,4497,15916
852,4496,15933
853,4477,15919
854,4479,15887
855,4470,15912
856,4465,15792
857,4470,15908
858,3210,15984
859,3210,16047
860,3210,16007
861,3210,15957
862,3210,15857
863,3210,15825
864,3210,15863
865,3200,15956
866,3200,15970
867,3200,15863
868,3200,15847
869,3200,15685
870,3200,15247
871,3200,14870
872,3200,14537
873,3200,13862
874,3200,13533
875,3200,13360
876,3200,13256
877,3200,13057
878,3200,12872
879,3200,12792
880,3200,12704
881,3200,11920
882,3200,11266
883,3200,11099
884,3200,11082
885,3200,11066
886,3200,11017
887,3200,11124
888,3200,11363
889,3200,11330
890,3200,11264
891,3200,11126
892,3200,11137
893,3200,11499
894,3200,11924
895,3200,12305
896,3200,12869
897,3200,14014
898,3200,14661
899,3200,14845
900,3200,15047
901,3200,15242
902,3200,15364
903,4476,15337
904,4473,15281
905,4476,15146
906,4470,15178
907,4457,15208
908,4444,15208
909,4431,15417
910,4417,15506
911,4420,15504
912,4429,15529
913,4433,15617
914,4434,15632
915,4436,15643
916,4441,15611
917,4437,15633
918,4440,15793
919,4447,15831
920,4456,15827
921,4445,15954
922,4439,15791
923,4443,15640
924,4449,15652
925,4452,15812
926,4456,15865
927,4457,16001
928,4458,16218
929,4452,16262
930,4451,16419
931,4449,16435
932,4446,16488
933,4445,16584
934,4447,16666
935,4446,16670
936,4450,16737
937,4451,16664
938,4445,16685
939,4438,16695
940,4437,16674
941,4443,16682
942,4438,16716
943,4438,16701
944,4438,16560
945,4438,16247
946,4433,16232
947,4427,16248
948,4429,16189
949,4423,16052
950,4429,15986
951,4428,15978
952,4425,16085
953,4412,16491
954,4406,16462
955,4410,16501
956,4410,16556
957,4404,16623
958,4407,16601
959,4407,16506
960,4401,16331
961,4383,16233
962,4390,16190
963,4394,16143
964,4398,16154
965,4381,16163
966,4386,16125
967,4386,16174
968,4386,16154
969,4367,16178
970,4370,16109
971,4370,16060
972,4369,15927
973,4366,15696
974,4366,15693
975,4357,15795
976,4364,15974
977,4362,16368
978,4363,16531
979,4362,16750
980,4362,17075
981,4383,17354
982,4394,17350
983,4395,17518
984,4389,17761
985,4385,17950
986,4389,18034
987,4388,18060
988,4403,18059
989,4414,17928
990,4431,18008
991,4433,18084
992,4429,18171
993,4419,18271
994,4433,18325
995,4442,18358
996,4447,18327
997,4445,18510
998,4447,18585
999,4450,18604
1000,4444,18614
1001,4443,18484
1002,4441,18462
1003,4429,18473
1004,4426,18449
1005,4411,18324
1006,4412,18252
1007,4411,18279
1008,4358,18300
1009,4336,18303
1010,4352,18366
1011,4348,18373
1012,4343,18373
1013,4345,18496
1014,4341,18559
1015,4344,18573
1016,4351,18567
1017,4345,18518
1018,4374,18500
1019,4384,18555
1020,4391,18530
1021,4405,18565
1022,4409,18568
1023,4424,18570
1024,4443,18539
1025,4453,18565
1026,4460,18568
1027,4456,18555
1028,4464,18528
1029,4457,18492
1030,4458,18518
1031,4463,18459
1032,4466,18416
1033,4465,18308
1034,4465,18277
1035,4465,18283
1036,4464,18302
1037,4459,18278
1038,4460,18253
1039,4460,18265
1040,4471,18242
1041,4471,18402
1042,4469,18423
1043,4455,18428
1044,4458,18391
1045,4452,18464
1046,4455,18439
1047,4449,18429
1048,4451,18431
1049,4439,18468
1050,4436,18421
1051,4437,18388
1052,4444,18239
1053,4446,17716
1054,4448,17587
1055,4450,17503
1056,4452,17435
1057,4455,17453
1058,4463,17423
1059,4455,17398
1060,4456,17390
1061,4425,17447
1062,4425,17399
1063,4453,17382
1064,4455,17348
1065,4434,17371
1066,4434,17294
1067,4435,17183
1068,4433,17103
1069,4426,17083
1070,4429,17083
1071,4437,17069
1072,4435,17052
1073,4444,17115
1074,4436,17030
1075,4428,17056
1076,4424,17206
1077,4428,17417
1078,4433,17639
1079,4433,17740
1080,4430,17773
1081,4425,17960
1082,4422,18024
1083,4434,18049
1084,4443,18023
1085,4442,18045
1086,4444,18113
1087,4436,18097
1088,4436,17953
1089,4443,17744
1090,4449,17765
1091,4451,17771
1092,4476,17807
1093,4477,17929
1094,4482,17947
1095,4483,17943
1096,4487,18015
1097,4469,17998
1098,4479,17953
1099,4481,17905
1100,4471,17802
1101,4466,17816
1102,4462,17758
1103,4474,17780
1104,4476,17748
1105,4477,17735
1106,4490,17720
1107,4480,17715
1108,4476,17726
1109,4468,17733
1110,4467,17698
1111,4469,17734
1112,4482,17646
1113,4475,17696
1114,4477,17724
1115,4480,17713
1116,4484,17723
1117,4478,17737
1118,4469,17755
1119,4470,17710
1120,4471,17712
1121,4468,17773
1122,4471,17745
1123,4461,17688
1124,4467,17700
1125,4460,17735
1126,4461,17706
1127,4471,17736
1128,4469,17734
1129,4453,17720
1130,4440,17735
1131,4443,17742
1132,4442,17753
1133,4424,17706
1134,4411,17682
1135,4425,17685
1136,4427,17736
1137,4435,17750
1138,4447,17762
1139,4457,17784
1140,4451,17775
1141,4436,17656
1142,4438,17631
1143,4437,17626
1144,4439,17460
1145,4432,17181
1146,4437,17088
1147,4434,17128
1148,4433,17077
1149,4419,16796
1150,4424,16558
1151,4435,16530
1152,4436,16565
1153,4410,16993
1154,4413,17067
1155,4406,17131
1156,4395,17263
1157,4383,17521
1158,4383,17506
1159,4378,17500
1160,4375,17494
1161,4371,17518
1162,4376,17475
1163,4382,17525
1164,4392,17526
1165,4388,17530
1166,4391,17472
1167,4393,17452
1168,4394,17460
1169,4389,17407
1170,4395,17362
1171,4393,17361
1172,4384,17344
1173,4388,17427
1174,4400,17445
1175,4405,17457
1176,4400,17460
1177,4402,17460
1178,4411,17533
1179,4421,17512
1180,4433,17530
1181,4428,17681
1182,4424,17764
1183,4423,17784
1184,4433,17679
1185,4429,17061
1186,4427,16844
1187,4428,16843
1188,4427,16835
1189,4424,16786
1190,3184,16823
1191,3184,16848
1192,3184,16812
1193,3184,16814
1194,3184,16823
1195,3184,16835
1196,3184,16778
1197,3184,16623
1198,3184,16347
1199,3184,16330
1200,3184,16344
1201,3184,16307
1202,3184,16342
1203,3184,16326
1204,3184,16294
1205,3184,16267
1206,3184,16277
1207,3184,16322
1208,3184,16298
1209,3184,16252
1210,3184,16277
1211,3184,16287
1212,3184,16403
1213,3184,17017
1214,3184,17183
1215,4434,17171
1216,4438,17166
1217,4447,17274
1218,4452,17269
1219,4445,17284
1220,4455,17316
1221,4454,17390
1222,4458,17628
1223,4460,17745
1224,4462,17792
1225,4461,17792
1226,4464,17741
1227,4444,17733
1228,4452,17748
1229,4450,17763
1230,4454,17740
1231,4458,17691
1232,4460,17670
1233,4461,17704
1234,4470,17799
1235,4473,17833
1236,4473,17847
1237,4473,17892
1238,4473,17928
1239,4476,17968
1240,4478,17921
1241,4471,17923
1242,4471,17864
1243,4470,17648
1244,4472,17601
1245,4470,17598
1246,4473,17662
1247,4470,17682
1248,4463,17650
1249,4420,17685
1250,4420,17674
1251,4418,17666
1252,4418,17668
1253,4418,17657
1254,4420,17621
1255,4420,17619
1256,4431,17609
1257,4426,17582
1258,4426,17523
1259,4428,17532
1260,4429,17553
1261,4410,17572
1262,4410,17522
1263,4411,17545
1264,4411,17541
1265,4411,17564
1266,4414,17569
1267,4413,17575
1268,4413,17574
1269,4417,17589
1270,4415,17618
1271,4418,17623
1272,4421,17621
1273,4429,17683
1274,4437,17702
1275,4437,17730
1276,4447,17702
1277,4450,17554
1278,4450,17562
1279,4447,17561
1280,4452,17595
1281,4411,17592
1282,4404,17607
1283,4398,17624
1284,4404,17609
1285,4409,17516
1286,4412,17505
1287,4412,17491
1288,4415,17505
1289,4413,17552
1290,4416,17512
1291,4419,17504
1292,4421,17447
1293,4416,17193
1294,4415,17153
1295,4420,17246
1296,4423,17309
1297,4419,17198
1298,4418,17348
1299,4417,17420
1300,4414,17434
1301,4417,17424
1302,4410,17466
1303,4414,17530
1304,4414,17521
1305,4412,17649
1306,4400,17773
1307,4410,17819
1308,4419,17842
1309,4423,17645
1310,4422,17610
1311,4428,17622
1312,4431,17632
1313,4422,17707
1314,4418,17763
1315,4419,17771
1316,4424,17809
1317,4421,17986
1318,4427,17998
1319,4414,17843
1320,4412,17772
1321,4397,17779
1322,4407,17739
1323,4410,17779
1324,4408,17812
1325,4413,17807
1326,4407,17827
1327,4413,17816
1328,4414,17810
1329,4427,17762
1330,4428,17764
1331,4430,17716
1332,4434,17723
1333,4431,17675
1334,4424,17655
1335,4420,17686
1336,4436,17695
1337,4435,17732
1338,4429,17742
1339,4427,17720
1340,4420,17729
1341,4421,17717
1342,4427,17724
1343,4419,17732
1344,4402,17695
1345,4375,17712
1346,4382,17655
1347,4393,17637
1348,4393,17611
1349,4384,17585
1350,4380,17543
1351,4385,17565
1352,4391,17530
1353,4390,17585
1354,4387,17567
1355,4389,17597
1356,4387,17607
1357,4382,17607
1358,4382,17596
1359,4387,17594
1360,4387,17581
1361,4385,17569
1362,4382,17576
1363,4382,17561
1364,4385,17563
1365,4396,17634
1366,4402,17678
1367,4403,17679
1368,4387,17710
1369,4383,17755
1370,4386,17749
1371,4386,17767
1372,4370,17757
1373,4368,17716
1374,4373,17749
1375,4372,17726
1376,4391,17761
1377,4398,17627
1378,4384,17589
1379,4400,17625
1380,4413,17659
1381,4406,17641
1382,4404,17620
1383,4405,17570
1384,4404,17592
1385,4394,17612
1386,4394,17609
1387,4399,17612
1388,4401,17621
1389,4402,17751
1390,4410,17813
1391,4410,17827
1392,4425,17821
1393,4438,17833
1394,4453,17789
1395,4452,17821
1396,4440,17786
1397,4443,17786
1398,4440,17798
1399,4442,17801
1400,4441,17761
1401,4443,17811
1402,4453,17906
1403,4450,17932
1404,4455,17960
1405,4453,18002
1406,4453,18026
1407,4457,18055
1408,4459,18187
1409,4454,18211
1410,4455,18258
1411,4453,18207
1412,4438,18181
1413,4444,18148
1414,4447,18243
1415,4446,18222
1416,4456,18269
1417,4455,18277
1418,4454,18364
1419,4454,18365
1420,4456,18366
1421,4451,18376
1422,4452,18378
1423,4452,18384
1424,4454,18410
1425,4457,18401
1426,4459,18430
1427,4459,18462
1428,4453,18434
1429,4442,18449
1430,4440,18415
1431,4443,18441
1432,4447,18419
1433,4437,18376
1434,4435,18423
1435,4434,18506
1436,4435,18525
1437,4446,18532
1438,4454,18568
1439,4456,18569
1440,4459,18562
1441,4450,18587
1442,4449,18590
1443,4451,18651
1444,4452,18659
1445,4449,18662
1446,4450,18682
1447,4450,18688
1448,4451,18683
1449,4440,18722
1450,4442,18686
1451,4441,18711
1452,4433,18746
1453,4404,18739
1454,4405,18748
1455,4406,18744
1456,4409,18732
1457,4406,18749
1458,4407,18731
1459,4410,18692
1460,4410,18756
1461,4406,18839
1462,4407,18840
1463,4408,18873
1464,4409,18850
1465,4397,18849
1466,4397,18753
1467,4397,18449
1468,4398,18126
1469,4415,17903
1470,4418,17843
1471,4421,17898
1472,4433,17896
1473,4429,17859
1474,4425,17853
1475,4430,17849
1476,4432,17802
1477,4430,17821
1478,4430,17840
1479,4432,17822
1480,4435,17821
1481,4435,17835
1482,4433,17815
1483,4432,17811
1484,4435,17760
1485,4436,17765
1486,4438,17783
1487,4437,17787
1488,4438,17787
1489,4438,17800
1490,4437,17765
1491,4436,17771
1492,4439,17719
1493,4437,17696
1494,4440,17672
1495,4439,17712
1496,4444,17679
1497,4421,17661
1498,4418,17686
1499,4427,17605
1500,4428,17600
1501,4428,17627
1502,4428,17626
1503,4429,17598
1504,4430,17642
1505,4440,17701
1506,4444,17661
1507,4441,17677
1508,4442,17770
1509,4442,17903
1510,4442,18284
1511,4446,18568
1512,4449,18742
1513,4445,18765
1514,4447,18763
1515,4447,18792
1516,4448,18888
1517,4446,18877
1518,4446,18913
1519,4445,18935
1520,4447,18872
1521,4443,18826
1522,4445,18825
1523,4447,18847
1524,4448,18822
1525,4443,18834
1526,4442,18824
1527,4443,18848
1528,4447,18794
1529,4441,18763
1530,4436,18667
1531,4436,18674
1532,4431,18564
1533,4430,18483
1534,4435,18466
1535,4439,18400
1536,4444,18446
1537,4449,18469
1538,4447,18360
1539,4447,18346
1540,4439,18333
1541,4429,18323
1542,4435,18212
1543,4445,18096
1544,4449,18025
1545,4435,18029
1546,4443,18005
1547,4442,18007
1548,4441,17965
1549,4420,17898
1550,4414,17670
1551,4415,17662
1552,4418,17693
1553,4415,17676
1554,4416,17748
1555,4414,17968
1556,4414,18024
1557,4411,18108
1558,4412,18187
1559,4414,18251
1560,4416,18311
1561,4410,18377
1562,4409,18269
1563,4416,18020
1564,4436,17700
1565,4441,17486
1566,4443,17394
1567,4439,17377
1568,4443,17479
1569,4445,17576
1570,4447,17619
1571,4448,17643
1572,4452,17633
1573,4461,17681
1574,4463,17749
1575,4464,17770
1576,4469,17798
1577,4463,17852
1578,4461,17853
1579,4470,17821
1580,4470,17867
1581,4470,17985
1582,4467,18323
1583,4466,18555
1584,4468,18746
1585,4465,18892
1586,4467,18944
1587,4470,18945
1588,4471,18945
1589,4473,18955
1590,4449,18939
1591,4465,18938
1592,4476,18938
1593,4448,18973
1594,4446,18862
1595,4446,18867
1596,4451,18885
1597,4451,18883
1598,4453,18905
1599,4452,18926
1600,4451,18925
1601,4459,18930
1602,4465,18944
1603,4460,18950
1604,4465,18899
1605,4467,18934
1606,4466,18966
1607,4469,18961
1608,4464,18955
1609,4470,18939
1610,4473,18911
1611,4471,18917
1612,4474,18898
1613,4471,18919
1614,4472,18907
1615,4469,18933
1616,4473,18924
1617,4470,18897
1618,4473,18888
1619,4474,18795
1620,4474,18804
1621,4468,18821
1622,4469,18773
1623,4471,18807
1624,4472,18803
1625,4466,18817
1626,4467,18752
1627,4468,18787
1628,4468,18744
1629,4456,18751
1630,4443,18699
1631,4446,18710
1632,4465,18719
1633,4450,18748
1634,4453,18729
1635,4443,18756
1636,4437,18715
1637,4417,18755
1638,4418,18759
1639,4414,18773
1640,4420,18756
1641,4418,18768
1642,4418,18753
1643,4420,18768
1644,4423,18747
1645,4419,18779
1646,4420,18811
1647,4418,18826
1648,4422,18808
1649,4419,18808
1650,4419,18810
1651,4418,18822
1652,4419,18827
1653,4425,18835
1654,4426,18880
1655,4433,18898
1656,4442,18897
1657,4441,18870
1658,4445,18925
1659,4445,18942
1660,4448,18926
1661,4439,18905
1662,4433,18939
1663,4446,18951
1664,4451,18888
